nm,catégorie,nf,epicene,proper_noun,m_suffix,f_suffix
Traversérois,Nm,Traverséroise,0,1,True,True
Travésien,Nm,Travésienne,0,1,True,True
travestisseur,Nm,travestisseuse,0,0,True,True
Travetois,Nm,Travetoise,0,1,True,True
trayeur,Nm,trayeuse,0,0,True,True
Trazegnien,Nm,Trazegnienne,0,1,True,True
Tréalais,Nm,Tréalaise,0,1,True,True
Tréauvillais,Nm,Tréauvillaise,0,1,True,True
Trébabusien,Nm,Trébabusienne,0,1,True,True
Trébanais,Nm,Trébanaise,0,1,True,True
Trébassien,Nm,Trébassienne,0,1,True,True
Trébédannais,Nm,Trébédannaise,0,1,True,True
Trébeurdinais,Nm,Trébeurdinaise,0,1,True,True
Trébonain,Nm,Trébonaine,0,1,True,True
Trébonois,Nm,Trébonoise,0,1,True,True
Trébritien,Nm,Trébritienne,0,1,True,True
Trébrivanais,Nm,Trébrivanaise,0,1,True,True
Tréconnier,Nm,Tréconnière,0,1,True,True
Trédanielais,Nm,Trédanielaise,0,1,True,True
Trédarzécois,Nm,Trédarzécoise,0,1,True,True
Trédionnais,Nm,Trédionnaise,0,1,True,True
Trédrézien,Nm,Trédrézienne,0,1,True,True
Tréduderois,Nm,Tréduderoise,0,1,True,True
Trefconnais,Nm,Trefconnaise,0,1,True,True
Treffendelois,Nm,Treffendeloise,0,1,True,True
Treffiolais,Nm,Treffiolaise,0,1,True,True
Treffléanais,Nm,Treffléanaise,0,1,True,True
Treffortain,Nm,Treffortaine,0,1,True,True
Treffrinois,Nm,Treffrinoise,0,1,True,True
tréfileur,Nm,tréfileuse,0,0,True,True
Tréflaouénanais,Nm,Tréflaouénanaise,0,1,True,True
Tréflévénézien,Nm,Tréflévénézienne,0,1,True,True
Tréflézien,Nm,Tréflézienne,0,1,True,True
Tréfolais,Nm,Tréfolaise,0,1,True,True
tréfoncier,Nm,tréfoncière,0,0,True,True
Tréfumellois,Nm,Tréfumelloise,0,1,True,True
Trégarantécois,Nm,Trégarantécoise,0,1,True,True
Trégastellois,Nm,Trégastelloise,0,1,True,True
Tréglamusois,Nm,Tréglamusoise,0,1,True,True
Tréglonousien,Nm,Tréglonousienne,0,1,True,True
Trégomeurois,Nm,Trégomeuroise,0,1,True,True
Trégonnais,Nm,Trégonnaise,0,1,True,True
Trégonnois,Nm,Trégonnoise,0,1,True,True
Trégorois,Nm,Trégoroise,0,1,True,True
Trégorrois,Nm,Trégorroise,0,1,True,True
Trégourézois,Nm,Trégourézoise,0,1,True,True
Tréguennecois,Nm,Tréguennecoise,0,1,True,True
Trégueusien,Nm,Trégueusienne,0,1,True,True
Tréguidelais,Nm,Tréguidelaise,0,1,True,True
Tréguncois,Nm,Tréguncoise,0,1,True,True
Trégunois,Nm,Trégunoise,0,1,True,True
Tréhorentais,Nm,Tréhorentaise,0,1,True,True
Tréhousien,Nm,Tréhousienne,0,1,True,True
Treignacois,Nm,Treignacoise,0,1,True,True
Treignois,Nm,Treignoise,0,1,True,True
Treignycois,Nm,Treignycoise,0,1,True,True
Treilliérain,Nm,Treilliéraine,0,1,True,True
Treillois,Nm,Treilloise,0,1,True,True
Tréjoulois,Nm,Tréjouloise,0,1,True,True
trekkeur,Nm,trekkeuse,0,0,True,True
Trélandais,Nm,Trélandaise,0,1,True,True
Trélévernais,Nm,Trélévernaise,0,1,True,True
Trelinois,Nm,Trelinoise,0,1,True,True
Trélissacois,Nm,Trélissacoise,0,1,True,True
Trélivannais,Nm,Trélivannaise,0,1,True,True
Trelliais,Nm,Trelliaise,0,1,True,True
Trélonais,Nm,Trélonaise,0,1,True,True
Trémargatois,Nm,Trémargatoise,0,1,True,True
Trémauvillois,Nm,Trémauvilloise,0,1,True,True
Trembladais,Nm,Trembladaise,0,1,True,True
Tremblaisien,Nm,Tremblaisienne,0,1,True,True
Tremblaysien,Nm,Tremblaysienne,0,1,True,True
trembleur,Nm,trembleuse,0,0,True,True
Trembleurois,Nm,Trembleuroise,0,1,True,True
Trembloisien,Nm,Trembloisienne,0,1,True,True
trembloteur,Nm,trembloteuse,0,0,True,True
Trémeheucois,Nm,Trémeheucoise,0,1,True,True
Trémelois,Nm,Trémeloise,0,1,True,True
Trémentinais,Nm,Trémentinaise,0,1,True,True
Tréméocois,Nm,Tréméocoise,0,1,True,True
Tréméreucois,Nm,Tréméreucoise,0,1,True,True
Trémerois,Nm,Trémeroise,0,1,True,True
Trémeurois,Nm,Trémeuroise,0,1,True,True
Trémévenais,Nm,Trémévenaise,0,1,True,True
Trémévenois,Nm,Trémévenoise,0,1,True,True
Trémolacois,Nm,Trémolacoise,0,1,True,True
Trémontais,Nm,Trémontaise,0,1,True,True
Trémontois,Nm,Trémontoise,0,1,True,True
Trémouillais,Nm,Trémouillaise,0,1,True,True
Trémouletois,Nm,Trémouletoise,0,1,True,True
trempeur,Nm,trempeuse,0,0,True,True
Trémusonnais,Nm,Trémusonnaise,0,1,True,True
Trénalien,Nm,Trénalienne,0,1,True,True
Trensacquais,Nm,Trensacquaise,0,1,True,True
trentagénaire,Nm,trentagénaire,1,0,True,True
Trentellois,Nm,Trentelloise,0,1,True,True
trentenaire,Nm,trentenaire,1,0,True,True
Tréoganais,Nm,Tréoganaise,0,1,True,True
Tréogatais,Nm,Tréogataise,0,1,True,True
Tréonnais,Nm,Tréonnaise,0,1,True,True
Tréphinois,Nm,Tréphinoise,0,1,True,True
Tréportais,Nm,Tréportaise,0,1,True,True
Trépotin,Nm,Trépotine,0,1,True,True
Treptois,Nm,Treptoise,0,1,True,True
Tresbourgeois,Nm,Tresbourgeoise,0,1,True,True
Trescaultois,Nm,Trescaultoise,0,1,True,True
Trescléousien,Nm,Trescléousienne,0,1,True,True
Trésifontain,Nm,Trésifontaine,0,1,True,True
Treslonnais,Nm,Treslonnaise,0,1,True,True
Tresnais,Nm,Tresnaise,0,1,True,True
trésorier,Nm,trésorière,0,0,True,True
Trespouzien,Nm,Trespouzienne,0,1,True,True
Tresquois,Nm,Tresquoise,0,1,True,True
Tressanais,Nm,Tressanaise,0,1,True,True
Tressangeois,Nm,Tressangeoise,0,1,True,True
Tresserrois,Nm,Tresserroise,0,1,True,True
Tresservien,Nm,Tresservienne,0,1,True,True
tresseur,Nm,tresseuse,0,0,True,True
Tressignaulais,Nm,Tressignaulaise,0,1,True,True
Tressinois,Nm,Tressinoise,0,1,True,True
Tressois,Nm,Tressoise,0,1,True,True
Tressorien,Nm,Tressorienne,0,1,True,True
Tréteautois,Nm,Tréteautoise,0,1,True,True
Trétoirien,Nm,Trétoirienne,0,1,True,True
Tretsois,Nm,Tretsoise,0,1,True,True
Trevadier,Nm,Trevadière,0,1,True,True
Trévalgien,Nm,Trévalgienne,0,1,True,True
Trévenanais,Nm,Trévenanaise,0,1,True,True
Tréveneucois,Nm,Tréveneucoise,0,1,True,True
Trévérecois,Nm,Trévérecoise,0,1,True,True
Trévérienais,Nm,Trévérienaise,0,1,True,True
Trevezais,Nm,Trevezaise,0,1,True,True
Trévien,Nm,Trévienne,0,1,True,True
Trévienois,Nm,Trévienoise,0,1,True,True
Trévièrois,Nm,Trévièroise,0,1,True,True
Tréviésois,Nm,Tréviésoise,0,1,True,True
Trévignerain,Nm,Trévigneraine,0,1,True,True
Trévignois,Nm,Trévignoise,0,1,True,True
Trévillais,Nm,Trévillaise,0,1,True,True
Trevois,Nm,Trevoise,0,1,True,True
Trévolois,Nm,Trévoloise,0,1,True,True
Trévoltien,Nm,Trévoltienne,0,1,True,True
Trévoltois,Nm,Trévoltoise,0,1,True,True
Trévousien,Nm,Trévousienne,0,1,True,True
Trévronnais,Nm,Trévronnaise,0,1,True,True
Trézellois,Nm,Trézelloise,0,1,True,True
Tréziérois,Nm,Tréziéroise,0,1,True,True
Trézijeannois,Nm,Trézijeannoise,0,1,True,True
Triais,Nm,Triaise,0,1,True,True
Trianien,Nm,Trianienne,0,1,True,True
triathlonien,Nm,triathlonienne,0,0,True,True
tribaliste,Nm,tribaliste,1,0,True,True
Triboudais,Nm,Triboudaise,0,1,True,True
Triboulois,Nm,Tribouloise,0,1,True,True
tributaire,Nm,tributaire,1,0,True,True
tricard,Nm,tricarde,0,0,True,True
Tricastin,Nm,Tricastine,0,1,True,True
tricentenaire,Nm,tricentenaire,1,0,True,True
tricheur,Nm,tricheuse,0,0,True,True
Trichotin,Nm,Trichotine,0,1,True,True
tricoteur,Nm,tricoteuse,0,0,True,True
Tricotois,Nm,Tricotoise,0,1,True,True
Triellois,Nm,Trielloise,0,1,True,True
Triembachois,Nm,Triembachoise,0,1,True,True
trieur,Nm,trieuse,0,0,True,True
Trifluvien,Nm,Trifluvienne,0,1,True,True
trifouilleur,Nm,trifouilleuse,0,0,True,True
Trigançois,Nm,Trigançoise,0,1,True,True
Trigavouais,Nm,Trigavouaise,0,1,True,True
Trignacais,Nm,Trignacaise,0,1,True,True
Trignassien,Nm,Trignassienne,0,1,True,True
Triguerois,Nm,Trigueroise,0,1,True,True
Trillanais,Nm,Trillanaise,0,1,True,True
Trilportais,Nm,Trilportaise,0,1,True,True
trimardeur,Nm,trimardeuse,0,0,True,True
Trimbachois,Nm,Trimbachoise,0,1,True,True
Trimoëlien,Nm,Trimoëlienne,0,1,True,True
Trimouillais,Nm,Trimouillaise,0,1,True,True
Trimoustérien,Nm,Trimoustérienne,0,1,True,True
Trinayais,Nm,Trinayaise,0,1,True,True
Trinidadien,Nm,Trinidadienne,0,1,True,True
Trinitain,Nm,Trinitaine,0,1,True,True
Trinitais,Nm,Trinitaise,0,1,True,True
Trinitosantais,Nm,Trinitosantaise,0,1,True,True
trinqueur,Nm,trinqueuse,0,0,True,True
Triolais,Nm,Triolaise,0,1,True,True
Triolin,Nm,Trioline,0,1,True,True
trioliste,Nm,trioliste,1,0,True,True
triomphant,Nm,triomphante,0,0,True,True
triomphateur,Nm,triomphatrice,0,0,True,True
Triorais,Nm,Trioraise,0,1,True,True
Triotin,Nm,Triotine,0,1,True,True
Tripalicien,Nm,Tripalicienne,0,1,True,True
tripatouilleur,Nm,tripatouilleuse,0,0,True,True
tripier,Nm,tripière,0,0,True,True
tripleur,Nm,tripleuse,0,0,True,True
Tripontain,Nm,Tripontaine,0,1,True,True
tripoteur,Nm,tripoteuse,0,0,True,True
tripotier,Nm,tripotière,0,0,True,True
Triquervillais,Nm,Triquervillaise,0,1,True,True
Triquevillais,Nm,Triquevillaise,0,1,True,True
tritagoniste,Nm,tritagoniste,1,0,True,True
trithéiste,Nm,trithéiste,1,0,True,True
Trithois,Nm,Trithoise,0,1,True,True
triton,Nm,sirène,0,0,True,False
tritureur,Nm,tritureuse,0,0,True,True
Trivalois,Nm,Trivaloise,0,1,True,True
Trivien,Nm,Trivienne,0,1,True,True
Triviérois,Nm,Triviéroise,0,1,True,True
Trivigeois,Nm,Trivigeoise,0,1,True,True
Trizacois,Nm,Trizacoise,0,1,True,True
Troarnais,Nm,Troarnaise,0,1,True,True
Trochois,Nm,Trochoise,0,1,True,True
Troguérois,Nm,Troguéroise,0,1,True,True
Troïcien,Nm,Troïcienne,0,1,True,True
trois,Nm,trois,1,0,True,False
Trois-Bassinois,Nm,Trois-Bassinoise,0,1,True,True
Trois-Pierrais,Nm,Trois-Pierraise,0,1,True,True
Trois-Riviérien,Nm,Trois-Riviérienne,0,1,True,True
Troismontais,Nm,Troismontaise,0,1,True,True
Troisvillois,Nm,Troisvilloise,0,1,True,True
Trolimonais,Nm,Trolimonaise,0,1,True,True
tromboniste,Nm,tromboniste,1,0,True,True
trompettiste,Nm,trompettiste,1,0,True,True
trompeur,Nm,trompeuse,0,0,True,True
Troncenois,Nm,Troncenoise,0,1,True,True
Tronchetois,Nm,Tronchetoise,0,1,True,True
Tronchois,Nm,Tronchoise,0,1,True,True
Tronconnais,Nm,Tronconnaise,0,1,True,True
tronçonneur,Nm,tronçonneuse,0,0,True,True
Trongétois,Nm,Trongétoise,0,1,True,True
Tronvillois,Nm,Tronvilloise,0,1,True,True
Troozien,Nm,Troozienne,0,1,True,True
Tropézien,Nm,Tropézienne,0,1,True,True
tropézien,Nm,tropézienne,0,0,True,True
troqueur,Nm,troqueuse,0,0,True,True
trotskiste,Nm,trotskiste,1,0,True,True
trotteur,Nm,trotteuse,0,0,True,True
trotzkiste,Nm,trotzkiste,1,0,True,True
Trouanais,Nm,Trouanaise,0,1,True,True
troubadour,Nm,trobairitz;troubadouresse,0,0,False,True
Troubatais,Nm,Troubataise,0,1,True,True
Troubatois,Nm,Troubatoise,0,1,True,True
troubleur,Nm,troubleuse,0,0,True,True
trouillard,Nm,trouillarde,0,0,True,True
Troussencourtois,Nm,Troussencourtoise,0,1,True,True
trousseur,Nm,trousseuse,0,0,True,True
trouvailleur,Nm,trouvailleuse,0,0,True,True
trouveur,Nm,trouveuse,0,0,True,True
Trouvillais,Nm,Trouvillaise,0,1,True,True
truand,Nm,truande,0,0,True,True
trucheur,Nm,trucheur,1,0,True,False
Truchtersheimois,Nm,Truchtersheimoise,0,1,True,True
Trucidien,Nm,Trucidienne,0,1,True,True
Trucycois,Nm,Trucycoise,0,1,True,True
trudeauiste,Nm,trudeauiste,1,0,True,True
Trudonnaire,Nm,Trudonnaire,1,1,True,True
Truellois,Nm,Truelloise,0,1,True,True
truffeur,Nm,truffeuse,0,0,True,True
trufficulteur,Nm,trufficultrice,0,0,True,True
truffier,Nm,truffière,0,0,True,True
Trugnotin,Nm,Trugnotine,0,1,True,True
Truinasien,Nm,Truinasienne,0,1,True,True
truiticulteur,Nm,truiticultrice;truiticulteuse,0,0,True,True
truiton,Nm,truitelle,0,0,True,False
Trungien,Nm,Trungienne,0,1,True,True
Trunois,Nm,Trunoise,0,1,True,True
truqueur,Nm,truqueuse,0,0,True,True
trusteur,Nm,trusteuse,0,0,True,True
Truttemérien,Nm,Truttemérienne,0,1,True,True
trutticulteur,Nm,trutticultrice;trutticulteuse,0,0,True,True
trypanophobe,Nm,trypanophobe,1,0,True,True
tsar,Nm,tsarine,0,0,False,True
tshisekediste,Nm,tshisekediste,1,0,True,True
tshukudeur,Nm,tshukudeuse,0,0,True,True
Tsingonien,Nm,Tsingonienne,0,1,True,True
tubard,Nm,tubarde,0,0,True,True
tuberculeux,Nm,tuberculeuse,0,0,False,True
tubéro-infundibulaire,Nm,tubéro-infundibulaire,1,0,True,True
Tubersentois,Nm,Tubersentoise,0,1,True,True
tubiste,Nm,tubiste,1,0,True,True
Tubizien,Nm,Tubizienne,0,1,True,True
tucard,Nm,tucarde,0,0,True,True
Tuchanais,Nm,Tuchanaise,0,1,True,True
tuciste,Nm,tuciste,1,0,True,True
Tucquenois,Nm,Tucquenoise,0,1,True,True
Tudeillois,Nm,Tudeilloise,0,1,True,True
Tudellois,Nm,Tudelloise,0,1,True,True
tueur,Nm,tueuse,0,0,True,True
Tugdualais,Nm,Tugdualaise,0,1,True,True
Tugerassien,Nm,Tugerassienne,0,1,True,True
tuilier,Nm,tuilière,0,0,True,True
Tulettien,Nm,Tulettienne,0,1,True,True
Tullésain,Nm,Tullésaine,0,1,True,True
Tullinois,Nm,Tullinoise,0,1,True,True
Tulliste,Nm,Tulliste,1,1,True,True
tulliste,Nm,tulliste,1,0,True,True
Tullysien,Nm,Tullysienne,0,1,True,True
Tunisien,Nm,Tunisienne,0,1,True,True
tunisien,Nm,tunisienne,0,0,True,True
Tunisois,Nm,Tunisoise,0,1,True,True
Turballais,Nm,Turballaise,0,1,True,True
turbineur,Nm,turbineuse,0,0,True,True
Turckheimois,Nm,Turckheimoise,0,1,True,True
Turennois,Nm,Turennoise,0,1,True,True
turfiste,Nm,turfiste,1,0,True,True
Turgeois,Nm,Turgeoise,0,1,True,True
Turgonnais,Nm,Turgonnaise,0,1,True,True
turgotin,Nm,turgotine,0,0,True,True
Turimexien,Nm,Turimexienne,0,1,True,True
Turinois,Nm,Turinoise,0,1,True,True
Turipinois,Nm,Turipinoise,0,1,True,True
Turquantois,Nm,Turquantoise,0,1,True,True
Turquestinois,Nm,Turquestinoise,0,1,True,True
turquisant,Nm,turquisante,0,0,True,True
Turretotais,Nm,Turretotaise,0,1,True,True
Turriérois,Nm,Turriéroise,0,1,True,True
Turrois,Nm,Turroise,0,1,True,True
Tussonnais,Nm,Tussonnaise,0,1,True,True
tuteur,Nm,tutrice;tuteuse,0,0,True,True
tutioriste,Nm,tutioriste,1,0,True,True
tutoyeur,Nm,tutoyeuse,0,0,True,True
tuttiste,Nm,tuttiste,1,0,True,True
tuyauteur,Nm,tuyauteuse,0,0,True,True
Tuzannais,Nm,Tuzannaise,0,1,True,True
Tuzicien,Nm,Tuzicienne,0,1,True,True
tweeteur,Nm,tweeteuse,0,0,True,True
twitteur,Nm,twitteuse,0,0,True,True
type,Nm,typesse,0,0,False,True
typographe,Nm,typographe,1,0,True,True
tyrolien,Nm,tyrolienne,0,0,True,True
Tyrossais,Nm,Tyrossaise,0,1,True,True
tyrrhénien,Nm,tyrrhénienne,0,0,True,True
tzar,Nm,tzarine,0,0,False,True
Uberachois,Nm,Uberachoise,0,1,True,True
überconsommateur,Nm,überconsommateuse,0,0,True,True
ubiquiste,Nm,ubiquiste,1,0,True,True
ubiquitaire,Nm,ubiquitaire,1,0,True,True
Uccianais,Nm,Uccianaise,0,1,True,True
Ucclois,Nm,Uccloise,0,1,True,True
Ucellois,Nm,Ucelloise,0,1,True,True
Uchacquois,Nm,Uchacquoise,0,1,True,True
Uchalien,Nm,Uchalienne,0,1,True,True
Uchaudois,Nm,Uchaudoise,0,1,True,True
Uchenteinois,Nm,Uchenteinoise,0,1,True,True
Uchonnais,Nm,Uchonnaise,0,1,True,True
Ucimontois,Nm,Ucimontoise,0,1,True,True
Uckangeois,Nm,Uckangeoise,0,1,True,True
Uffheimois,Nm,Uffheimoise,0,1,True,True
Uffholtzois,Nm,Uffholtzoise,0,1,True,True
Uginois,Nm,Uginoise,0,1,True,True
Uhlwillerois,Nm,Uhlwilleroise,0,1,True,True
Uhrwillerois,Nm,Uhrwilleroise,0,1,True,True
Ukrainien,Nm,Ukrainienne,0,1,True,True
ukrainien,Nm,ukrainienne,0,0,True,True
ukrainisant,Nm,ukrainisante,0,0,True,True
ulcéreux,Nm,ulcéreuse,0,0,False,True
Ulcotais,Nm,Ulcotaise,0,1,True,True
Uldiérois,Nm,Uldiéroise,0,1,True,True
Uliacois,Nm,Uliacoise,0,1,True,True
Ulissien,Nm,Ulissienne,0,1,True,True
Ullysien,Nm,Ullysienne,0,1,True,True
Ulméracien,Nm,Ulméracienne,0,1,True,True
Ulmeusien,Nm,Ulmeusienne,0,1,True,True
Ulmien,Nm,Ulmienne,0,1,True,True
Ulmissien,Nm,Ulmissienne,0,1,True,True
ULMiste,Nm,ULMiste,1,1,True,True
ulmiste,Nm,ulmiste,1,0,True,True
Ulmois,Nm,Ulmoise,0,1,True,True
ultra-conservateur,Nm,ultra-conservatrice,0,0,True,True
ultra-nationaliste,Nm,ultra-nationaliste,1,0,True,True
ultra-réactionnaire,Nm,ultra-réactionnaire,1,0,True,True
ultra-traileur,Nm,ultra-traileuse,0,0,True,True
ultraconservateur,Nm,ultraconservatrice,0,0,True,True
ultramarin,Nm,ultramarine,0,0,True,True
ultramontain,Nm,ultramontaine,0,0,True,True
ultranationaliste,Nm,ultranationaliste,1,0,True,True
ultrarévolutionnaire,Nm,ultrarévolutionnaire,1,0,True,True
unanimiste,Nm,unanimiste,1,0,True,True
Unaquois,Nm,Unaquoise,0,1,True,True
Unchairois,Nm,Unchairoise,0,1,True,True
Ungersheimois,Nm,Ungersheimoise,0,1,True,True
Uniassien,Nm,Uniassienne,0,1,True,True
unibrassiste,Nm,unibrassiste,1,0,True,True
unificateur,Nm,unificatrice,0,0,True,True
unijambiste,Nm,unijambiste,1,0,True,True
Unionais,Nm,Unionaise,0,1,True,True
Unipélien,Nm,Unipélienne,0,1,True,True
unirécidiviste,Nm,unirécidiviste,1,0,True,True
unitaire,Nm,unitaire,1,0,True,True
unitarien,Nm,unitarienne,0,0,True,True
universaliste,Nm,universaliste,1,0,True,True
universitaire,Nm,universitaire,1,0,True,True
unoviste,Nm,unoviste,1,0,True,True
Unverrois,Nm,Unverroise,0,1,True,True
Unzentois,Nm,Unzentoise,0,1,True,True
Upien,Nm,Upienne,0,1,True,True
Upignien,Nm,Upignienne,0,1,True,True
uranien,Nm,uranienne,0,0,True,True
Uraulais,Nm,Uraulaise,0,1,True,True
urbain,Nm,urbaine,0,0,True,True
urbaniste,Nm,urbaniste,1,0,True,True
Urbanyain,Nm,Urbanyaine,0,1,True,True
Urbésien,Nm,Urbésienne,0,1,True,True
Urbisois,Nm,Urbisoise,0,1,True,True
Urbisylvain,Nm,Urbisylvaine,0,1,True,True
Urçayais,Nm,Urçayaise,0,1,True,True
Urcelois,Nm,Urceloise,0,1,True,True
Urcerois,Nm,Urceroise,0,1,True,True
Urciérois,Nm,Urciéroise,0,1,True,True
Urcuitois,Nm,Urcuitoise,0,1,True,True
Urdenois,Nm,Urdenoise,0,1,True,True
urgencier,Nm,urgencière,0,0,True,True
urgentiste,Nm,urgentiste,1,0,True,True
Urgonnais,Nm,Urgonnaise,0,1,True,True
Urgossois,Nm,Urgossoise,0,1,True,True
Uriménilois,Nm,Uriméniloise,0,1,True,True
Uriquois,Nm,Uriquoise,0,1,True,True
Urmattois,Nm,Urmattoise,0,1,True,True
Urois,Nm,Uroise,0,1,True,True
urologiste,Nm,urologiste,1,0,True,True
uromancien,Nm,uromancienne,0,0,True,True
uromante,Nm,uromante,1,0,False,True
Ursignien,Nm,Ursignienne,0,1,True,True
Urtacais,Nm,Urtacaise,0,1,True,True
Urtière,Nm,Urtière,1,1,False,True
Urtois,Nm,Urtoise,0,1,True,True
Urvalais,Nm,Urvalaise,0,1,True,True
Urvillais,Nm,Urvillaise,0,1,True,True
Urvillois,Nm,Urvilloise,0,1,True,True
Usclasais,Nm,Usclasaise,0,1,True,True
useur,Nm,useuse,0,0,True,True
Usinarais,Nm,Usinaraise,0,1,True,True
usineur,Nm,usineuse,0,0,True,True
usinier,Nm,usinière,0,0,True,True
Ussacois,Nm,Ussacoise,0,1,True,True
Ussatois,Nm,Ussatoise,0,1,True,True
Usselais,Nm,Usselaise,0,1,True,True
Usselois,Nm,Usseloise,0,1,True,True
Ussois,Nm,Ussoise,0,1,True,True
Ussonnais,Nm,Ussonnaise,0,1,True,True
usufructuaire,Nm,usufructuaire,1,0,True,True
usufruitier,Nm,usufruitière,0,0,True,True
usurier,Nm,usurière,0,0,True,True
usurpateur,Nm,usurpatrice;usurpateuse,0,0,True,True
Utellois,Nm,Utelloise,0,1,True,True
utilisateur,Nm,utilisatrice,0,0,True,True
utilitariste,Nm,utilitariste,1,0,True,True
Utingeois,Nm,Utingeoise,0,1,True,True
Utinois,Nm,Utinoise,0,1,True,True
utopiste,Nm,utopiste,1,0,True,True
utraquiste,Nm,utraquiste,1,0,True,True
utriculaire,Nm,utriculaire,1,0,True,True
Uttenhoffenois,Nm,Uttenhoffenoise,0,1,True,True
Uttenois,Nm,Uttenoise,0,1,True,True
Uttwillerois,Nm,Uttwilleroise,0,1,True,True
Uvernetais,Nm,Uvernetaise,0,1,True,True
Uxellois,Nm,Uxelloise,0,1,True,True
Uxemois,Nm,Uxemoise,0,1,True,True
Uxeodois,Nm,Uxeodoise,0,1,True,True
Uzaquois,Nm,Uzaquoise,0,1,True,True
Uzaynien,Nm,Uzaynienne,0,1,True,True
Uzéchais,Nm,Uzéchaise,0,1,True,True
Uzelais,Nm,Uzelaise,0,1,True,True
Uzerchois,Nm,Uzerchoise,0,1,True,True
Uzerois,Nm,Uzeroise,0,1,True,True
Uzestois,Nm,Uzestoise,0,1,True,True
Uzétien,Nm,Uzétienne,0,1,True,True
Uzinois,Nm,Uzinoise,0,1,True,True
Uzossien,Nm,Uzossienne,0,1,True,True
Vaastais,Nm,Vaastaise,0,1,True,True
Vabrais,Nm,Vabraise,0,1,True,True
Vabretizacois,Nm,Vabretizacoise,0,1,True,True
vacancier,Nm,vacancière,0,0,True,True
vacataire,Nm,vacataire,1,0,True,True
vaccinateur,Nm,vaccinatrice,0,0,True,True
Vacheressand,Nm,Vacheressande,0,1,True,True
Vacherois,Nm,Vacheroise,0,1,True,True
Vacquerois,Nm,Vacqueroise,0,1,True,True
Vacquevillois,Nm,Vacquevilloise,0,1,True,True
Vacqueyrassien,Nm,Vacqueyrassienne,0,1,True,True
Vacquiérois,Nm,Vacquiéroise,0,1,True,True
vacuiste,Nm,vacuiste,1,0,True,True
Vadais,Nm,Vadaise,0,1,True,True
Vadencourtois,Nm,Vadencourtoise,0,1,True,True
Vadragon,Nm,Vadragonne,0,1,True,True
vadrouilleur,Nm,vadrouilleuse,0,0,True,True
Vailhanois,Nm,Vailhanoise,0,1,True,True
Vailhourlais,Nm,Vailhourlaise,0,1,True,True
Vaillacois,Nm,Vaillacoise,0,1,True,True
Vaillantais,Nm,Vaillantaise,0,1,True,True
Vaillérand,Nm,Vaillérande,0,1,True,True
Vailleton,Nm,Vailletonne,0,1,True,True
Vaillysien,Nm,Vaillysienne,0,1,True,True
Vaillysois,Nm,Vaillysoise,0,1,True,True
Vainquais,Nm,Vainquaise,0,1,True,True
vainqueur,Nm,vainqueure;vainqueuse;vainqueur;vainqueresse,0,0,True,True
Vairier,Nm,Vairière,0,1,True,True
Vairois,Nm,Vairoise,0,1,True,True
Vairon,Nm,Vaironne,0,1,True,True
Vaisonnais,Nm,Vaisonnaise,0,1,True,True
Vaïssacais,Nm,Vaïssacaise,0,1,True,True
Vaivrais,Nm,Vaivraise,0,1,True,True
Vaivrois,Nm,Vaivroise,0,1,True,True
Val-de-Saânais,Nm,Val-de-Saânaise,0,1,True,True
Val-Mésangeois,Nm,Val-Mésangeoise,0,1,True,True
Val-Saint-Germinois,Nm,Val-Saint-Germinoise,0,1,True,True
Val-Saint-Pierrais,Nm,Val-Saint-Pierraise,0,1,True,True
Valadinois,Nm,Valadinoise,0,1,True,True
Valagnon,Nm,Valagnonne,0,1,True,True
Valaillais,Nm,Valaillaise,0,1,True,True
Valanjevin,Nm,Valanjevine,0,1,True,True
Valaurien,Nm,Valaurienne,0,1,True,True
Valavoirais,Nm,Valavoiraise,0,1,True,True
Valaysien,Nm,Valaysienne,0,1,True,True
Valbellois,Nm,Valbelloise,0,1,True,True
Valbonnais,Nm,Valbonnaise,0,1,True,True
Valbonnésien,Nm,Valbonnésienne,0,1,True,True
Valborsetin,Nm,Valborsetine,0,1,True,True
Valbourgeois,Nm,Valbourgeoise,0,1,True,True
Valbucien,Nm,Valbucienne,0,1,True,True
Valburgeois,Nm,Valburgeoise,0,1,True,True
Valcabrérois,Nm,Valcabréroise,0,1,True,True
Valcampien,Nm,Valcampienne,0,1,True,True
Valcampiste,Nm,Valcampiste,1,1,True,True
Valcanvillais,Nm,Valcanvillaise,0,1,True,True
Valcaprimontois,Nm,Valcaprimontoise,0,1,True,True
Valcartiste,Nm,Valcartiste,1,1,True,True
Valchristinois,Nm,Valchristinoise,0,1,True,True
Valcolorois,Nm,Valcoloroise,0,1,True,True
Valcourtois,Nm,Valcourtoise,0,1,True,True
Valdahonnais,Nm,Valdahonnaise,0,1,True,True
Valdampierrois,Nm,Valdampierroise,0,1,True,True
Valdavidien,Nm,Valdavidienne,0,1,True,True
Valdeblorois,Nm,Valdebloroise,0,1,True,True
Valdenaisien,Nm,Valdenaisienne,0,1,True,True
Valdérois,Nm,Valdéroise,0,1,True,True
Valderolien,Nm,Valderolienne,0,1,True,True
Valderourois,Nm,Valderouroise,0,1,True,True
Valdignien,Nm,Valdignienne,0,1,True,True
Valdiviennois,Nm,Valdiviennoise,0,1,True,True
Valdoncurtien,Nm,Valdoncurtienne,0,1,True,True
